"YEAR_MONTH","REGIONAL_OFFICE_NAME","REGIONAL_OFFICE_CODE","ICB_NAME","ICB_CODE","PCO_NAME","PCO_CODE","PRACTICE_NAME","PRACTICE_CODE","ADDRESS_1","ADDRESS_2","ADDRESS_3","ADDRESS_4","POSTCODE","BNF_CHEMICAL_SUBSTANCE_CODE","BNF_CHEMICAL_SUBSTANCE","BNF_PRESENTATION_CODE","BNF_PRESENTATION_NAME","BNF_CHAPTER_PLUS_CODE",QUANTITY,ITEMS,TOTAL_QUANTITY,ADQ_USAGE,NIC,ACTUAL_COST,"UNIDENTIFIED",SNOMED_CODE
"2026-01","MIDLANDS","Y60","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD","QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE ICB - 18C","18C00","DAVENAL HOUSE SURGERY PARTNERSHIP","M81069","DAVENAL HOUSE SURGERY","28 BIRMINGHAM ROAD","BROMSGROVE","WORCESTERSHIRE","B61 0DD","2011","Surgical Sutures","20110000217","Ethilon suture 3gauge 45cm length with 26mm reverse cutting needle","20: Dressings","2.",1,"2.","0.","2.48","2.2042","N",36584911000001108
"2026-01","MIDLANDS","Y60","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD","QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE ICB - 18C","18C00","DAVENAL HOUSE SURGERY PARTNERSHIP","M81069","DAVENAL HOUSE SURGERY","28 BIRMINGHAM ROAD","BROMSGROVE","WORCESTERSHIRE","B61 0DD","2011","Surgical Sutures","20110000217","Ethilon suture 3gauge 45cm length with 26mm reverse cutting needle","20: Dressings","1.",1,"1.","0.","1.24","1.1021","N",36584911000001108
"2026-01","MIDLANDS","Y60","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD","QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE ICB - 18C","18C00","DAVENAL HOUSE SURGERY PARTNERSHIP","M81069","DAVENAL HOUSE SURGERY","28 BIRMINGHAM ROAD","BROMSGROVE","WORCESTERSHIRE","B61 0DD","2101","Other Appliances","21010230178","EasyChamber Spacer with adult mask 6 years - adult","21: Appliances","1.",2,"2.","0.","13.18","11.90429","N",35618211000001103
"2026-01","MIDLANDS","Y60","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD","QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE ICB - 18C","18C00","DAVENAL HOUSE SURGERY PARTNERSHIP","M81069","DAVENAL HOUSE SURGERY","28 BIRMINGHAM ROAD","BROMSGROVE","WORCESTERSHIRE","B61 0DD","2101","Other Appliances","21010900603","BD Micro-Fine Ultra hypod insulin needles for pre-filled/reusable pen injectors screw on 4mm/32gauge","21: Appliances","200.",1,"200.","0.","9.98","9.00765","N",17281811000001105
"2026-01","MIDLANDS","Y60","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD","QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE ICB - 18C","18C00","DAVENAL HOUSE SURGERY PARTNERSHIP","M81069","DAVENAL HOUSE SURGERY","28 BIRMINGHAM ROAD","BROMSGROVE","WORCESTERSHIRE","B61 0DD","2101","Other Appliances","21010900603","BD Micro-Fine Ultra hypod insulin needles for pre-filled/reusable pen injectors screw on 4mm/32gauge","21: Appliances","100.",2,"200.","0.","9.98","8.9451","N",17281811000001105
"2026-01","MIDLANDS","Y60","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD","QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE ICB - 18C","18C00","DAVENAL HOUSE SURGERY PARTNERSHIP","M81069","DAVENAL HOUSE SURGERY","28 BIRMINGHAM ROAD","BROMSGROVE","WORCESTERSHIRE","B61 0DD","2101","Other Appliances","21010900606","BD AutoShield Duo hypod insulin needles for pre-filled / reusable pen injectors screw on 5mm/30gauge","21: Appliances","100.",11,"1100.","0.","275.","250.45584","N",19881711000001104
"2026-01","MIDLANDS","Y60","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD","QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE ICB - 18C","18C00","DAVENAL HOUSE SURGERY PARTNERSHIP","M81069","DAVENAL HOUSE SURGERY","28 BIRMINGHAM ROAD","BROMSGROVE","WORCESTERSHIRE","B61 0DD","2101","Other Appliances","21010900684","CareSens lancets 0.31mm/30gauge","21: Appliances","100.",3,"300.","0.","8.85","8.01395","N",23641811000001107
"2026-01","MIDLANDS","Y60","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD","QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE ICB - 18C","18C00","DAVENAL HOUSE SURGERY PARTNERSHIP","M81069","DAVENAL HOUSE SURGERY","28 BIRMINGHAM ROAD","BROMSGROVE","WORCESTERSHIRE","B61 0DD","2101","Other Appliances","21012200132","Cath-It Catheter Insertion/Removal Pack small/medium","21: Appliances","3.",1,"3.","0.","6.36","6.36","N",20079111000001105
"2026-01","MIDLANDS","Y60","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD","QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE ICB - 18C","18C00","DAVENAL HOUSE SURGERY PARTNERSHIP","M81069","DAVENAL HOUSE SURGERY","28 BIRMINGHAM ROAD","BROMSGROVE","WORCESTERSHIRE","B61 0DD","2101","Other Appliances","21012200133","Cath-It Catheter Insertion/Removal Pack medium/large","21: Appliances","1.",1,"1.","0.","2.12","2.12","N",20079311000001107
"2026-01","MIDLANDS","Y60","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD","QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE ICB - 18C","18C00","DAVENAL HOUSE SURGERY PARTNERSHIP","M81069","DAVENAL HOUSE SURGERY","28 BIRMINGHAM ROAD","BROMSGROVE","WORCESTERSHIRE","B61 0DD","2101","Other Appliances","21012200133","Cath-It Catheter Insertion/Removal Pack medium/large","21: Appliances","2.",1,"2.","0.","4.24","4.24","N",20079311000001107
"2026-01","MIDLANDS","Y60","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD","QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE ICB - 18C","18C00","DAVENAL HOUSE SURGERY PARTNERSHIP","M81069","DAVENAL HOUSE SURGERY","28 BIRMINGHAM ROAD","BROMSGROVE","WORCESTERSHIRE","B61 0DD","2101","Other Appliances","21012200133","Cath-It Catheter Insertion/Removal Pack medium/large","21: Appliances","6.",1,"6.","0.","12.72","12.72","N",20079311000001107
"2026-01","MIDLANDS","Y60","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD","QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE ICB - 18C","18C00","DAVENAL HOUSE SURGERY PARTNERSHIP","M81069","DAVENAL HOUSE SURGERY","28 BIRMINGHAM ROAD","BROMSGROVE","WORCESTERSHIRE","B61 0DD","2101","Other Appliances","21012200133","Cath-It Catheter Insertion/Removal Pack medium/large","21: Appliances","3.",2,"6.","0.","12.72","12.72","N",20079311000001107
"2026-01","MIDLANDS","Y60","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD","QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE ICB - 18C","18C00","DAVENAL HOUSE SURGERY PARTNERSHIP","M81069","DAVENAL HOUSE SURGERY","28 BIRMINGHAM ROAD","BROMSGROVE","WORCESTERSHIRE","B61 0DD","2101","Other Appliances","21012500101","Care olive oil ear drops","21: Appliances","10.",3,"30.","0.","4.26","3.87685","N",16132011000001101
"2026-01","MIDLANDS","Y60","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD","QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE ICB - 18C","18C00","DAVENAL HOUSE SURGERY PARTNERSHIP","M81069","DAVENAL HOUSE SURGERY","28 BIRMINGHAM ROAD","BROMSGROVE","WORCESTERSHIRE","B61 0DD","2102","Catheters","21020000581","Biocath hydrogel coated catheter male 10ml balloon 12Ch-26CH","21: Appliances","3.",1,"3.","0.","27.81","27.81","N",6403911000001102
"2026-01","MIDLANDS","Y60","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD","QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE ICB - 18C","18C00","DAVENAL HOUSE SURGERY PARTNERSHIP","M81069","DAVENAL HOUSE SURGERY","28 BIRMINGHAM ROAD","BROMSGROVE","WORCESTERSHIRE","B61 0DD","2102","Catheters","21020000584","Biocath Aquamatic hydrogel coated pre-filled catheter male 12Ch-22Ch","21: Appliances","3.",1,"3.","0.","28.59","28.59","N",6402611000001103
"2026-01","MIDLANDS","Y60","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD","QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE ICB - 18C","18C00","DAVENAL HOUSE SURGERY PARTNERSHIP","M81069","DAVENAL HOUSE SURGERY","28 BIRMINGHAM ROAD","BROMSGROVE","WORCESTERSHIRE","B61 0DD","2102","Catheters","21020000584","Biocath Aquamatic hydrogel coated pre-filled catheter male 12Ch-22Ch","21: Appliances","2.",1,"2.","0.","19.06","19.06","N",6337411000001104
"2026-01","MIDLANDS","Y60","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD","QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE ICB - 18C","18C00","DAVENAL HOUSE SURGERY PARTNERSHIP","M81069","DAVENAL HOUSE SURGERY","28 BIRMINGHAM ROAD","BROMSGROVE","WORCESTERSHIRE","B61 0DD","2102","Catheters","21020000584","Biocath Aquamatic hydrogel coated pre-filled catheter male 12Ch-22Ch","21: Appliances","2.",2,"4.","0.","38.12","36.2517","N",6402611000001103
"2026-01","MIDLANDS","Y60","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD","QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE ICB - 18C","18C00","DAVENAL HOUSE SURGERY PARTNERSHIP","M81069","DAVENAL HOUSE SURGERY","28 BIRMINGHAM ROAD","BROMSGROVE","WORCESTERSHIRE","B61 0DD","2102","Catheters","21020000584","Biocath Aquamatic hydrogel coated pre-filled catheter male 12Ch-22Ch","21: Appliances","1.",1,"1.","0.","9.53","9.53","N",6402611000001103
"2026-01","MIDLANDS","Y60","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD","QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE ICB - 18C","18C00","DAVENAL HOUSE SURGERY PARTNERSHIP","M81069","DAVENAL HOUSE SURGERY","28 BIRMINGHAM ROAD","BROMSGROVE","WORCESTERSHIRE","B61 0DD","2102","Catheters","21020000584","Biocath Aquamatic hydrogel coated pre-filled catheter male 12Ch-22Ch","21: Appliances","1.",1,"1.","0.","9.53","8.60205","N",6301911000001106
"2026-01","MIDLANDS","Y60","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD","QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE ICB - 18C","18C00","DAVENAL HOUSE SURGERY PARTNERSHIP","M81069","DAVENAL HOUSE SURGERY","28 BIRMINGHAM ROAD","BROMSGROVE","WORCESTERSHIRE","B61 0DD","2102","Catheters","21020000782","Biocath Comprehensive Care Foley Tray catheter male large 12Ch-16Ch","21: Appliances","2.",1,"2.","0.","37.96","34.25159","N",14988611000001106
"2026-01","MIDLANDS","Y60","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD","QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE ICB - 18C","18C00","DAVENAL HOUSE SURGERY PARTNERSHIP","M81069","DAVENAL HOUSE SURGERY","28 BIRMINGHAM ROAD","BROMSGROVE","WORCESTERSHIRE","B61 0DD","2107","Elastic Hosiery","21070410110","Compression hosiery class I below knee stocking circular knit standard stock size","21: Appliances","4.",1,"4.","0.","16.86","16.86","N",6008211000001107
"2026-01","MIDLANDS","Y60","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD","QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE ICB - 18C","18C00","DAVENAL HOUSE SURGERY PARTNERSHIP","M81069","DAVENAL HOUSE SURGERY","28 BIRMINGHAM ROAD","BROMSGROVE","WORCESTERSHIRE","B61 0DD","2107","Elastic Hosiery","21070410110","Compression hosiery class I below knee stocking circular knit standard stock size","21: Appliances","4.",1,"4.","0.","16.86","14.98503","N",6099311000001108
"2026-01","MIDLANDS","Y60","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD","QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE ICB - 18C","18C00","DAVENAL HOUSE SURGERY PARTNERSHIP","M81069","DAVENAL HOUSE SURGERY","28 BIRMINGHAM ROAD","BROMSGROVE","WORCESTERSHIRE","B61 0DD","2107","Elastic Hosiery","21070510130","Compression hosiery class II below knee stocking circular knit standard stock size","21: Appliances","4.",1,"4.","0.","24.66","22.23913","N",7280311000001107
"2026-01","MIDLANDS","Y60","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD","QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE ICB - 18C","18C00","DAVENAL HOUSE SURGERY PARTNERSHIP","M81069","DAVENAL HOUSE SURGERY","28 BIRMINGHAM ROAD","BROMSGROVE","WORCESTERSHIRE","B61 0DD","2107","Elastic Hosiery","21070510130","Compression hosiery class II below knee stocking circular knit standard stock size","21: Appliances","2.",1,"2.","0.","12.33","11.12577","N",6037111000001105
"2026-01","MIDLANDS","Y60","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD","QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE ICB - 18C","18C00","DAVENAL HOUSE SURGERY PARTNERSHIP","M81069","DAVENAL HOUSE SURGERY","28 BIRMINGHAM ROAD","BROMSGROVE","WORCESTERSHIRE","B61 0DD","2107","Elastic Hosiery","21070510130","Compression hosiery class II below knee stocking circular knit standard stock size","21: Appliances","2.",1,"2.","0.","12.33","12.33","N",6039511000001108
"2026-01","MIDLANDS","Y60","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD","QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE ICB - 18C","18C00","DAVENAL HOUSE SURGERY PARTNERSHIP","M81069","DAVENAL HOUSE SURGERY","28 BIRMINGHAM ROAD","BROMSGROVE","WORCESTERSHIRE","B61 0DD","2113","Catheter Maintenance Products","21130100014","Curion CuriFlush sodium chloride 0.9% catheter maintenance solution","21: Appliances","600.",1,"600.","0.","20.94","20.94","N",44207011000001104
"2026-01","MIDLANDS","Y60","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD","QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE ICB - 18C","18C00","DAVENAL HOUSE SURGERY PARTNERSHIP","M81069","DAVENAL HOUSE SURGERY","28 BIRMINGHAM ROAD","BROMSGROVE","WORCESTERSHIRE","B61 0DD","2121","Dry Mouth Products","21210000005","Biotene Oralbalance dry mouth saliva replacement gel","21: Appliances","50.",1,"50.","0.","5.3","4.78944","N",439811000001102
"2026-01","MIDLANDS","Y60","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD","QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE ICB - 18C","18C00","DAVENAL HOUSE SURGERY PARTNERSHIP","M81069","DAVENAL HOUSE SURGERY","28 BIRMINGHAM ROAD","BROMSGROVE","WORCESTERSHIRE","B61 0DD","2122","Emollients","21220000100","Epaderm ointment","21: Appliances","500.",1,"500.","0.","7.01","6.3307","N",141611000001102
"2026-01","MIDLANDS","Y60","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD","QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE ICB - 18C","18C00","DAVENAL HOUSE SURGERY PARTNERSHIP","M81069","DAVENAL HOUSE SURGERY","28 BIRMINGHAM ROAD","BROMSGROVE","WORCESTERSHIRE","B61 0DD","2122","Emollients","21220000101","Epaderm cream","21: Appliances","500.",3,"1500.","0.","22.02","19.88443","N",14998211000001108
"2026-01","MIDLANDS","Y60","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD","QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE ICB - 18C","18C00","DAVENAL HOUSE SURGERY PARTNERSHIP","M81069","DAVENAL HOUSE SURGERY","28 BIRMINGHAM ROAD","BROMSGROVE","WORCESTERSHIRE","B61 0DD","2122","Emollients","21220000115","Dermatonics Once Heel Balm","21: Appliances","75.",1,"75.","0.","3.83","3.46448","N",15550211000001102
"2026-01","MIDLANDS","Y60","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD","QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE ICB - 18C","18C00","DAVENAL HOUSE SURGERY PARTNERSHIP","M81069","DAVENAL HOUSE SURGERY","28 BIRMINGHAM ROAD","BROMSGROVE","WORCESTERSHIRE","B61 0DD","2122","Emollients","21220000206","Balneum Intensiv cream","21: Appliances","500.",1,"500.","0.","9.97","8.99863","N",16327811000001103
"2026-01","MIDLANDS","Y60","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD","QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE ICB - 18C","18C00","DAVENAL HOUSE SURGERY PARTNERSHIP","M81069","DAVENAL HOUSE SURGERY","28 BIRMINGHAM ROAD","BROMSGROVE","WORCESTERSHIRE","B61 0DD","2122","Emollients","21220000219","Fifty:50 ointment","21: Appliances","500.",1,"500.","0.","3.92","3.73701","N",19665511000001104
"2026-01","MIDLANDS","Y60","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD","QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE ICB - 18C","18C00","DAVENAL HOUSE SURGERY PARTNERSHIP","M81069","DAVENAL HOUSE SURGERY","28 BIRMINGHAM ROAD","BROMSGROVE","WORCESTERSHIRE","B61 0DD","2122","Emollients","21220000232","Cetraben lotion","21: Appliances","1000.",1,"1000.","0.","11.84","10.68412","N",23931911000001104
"2026-01","LONDON","Y56","NHS NORTH WEST LONDON INTEGRATED CARE BOARD","QRV","NHS NORTH WEST LONDON ICB - W2U3Z","W2U3Z","MAPESBURY MEDICAL GROUP","E84012","THE WINDMILL MED.PRACTICE","65 SHOOT-UP-HILL","","LONDON","NW2 3PS","0403040X0","Mirtazapine","0403040X0AAAAAA","Mirtazapine 30mg tablets","04: Central Nervous System","56.",2,"112.","112.","3.56","2.87136","N",42274711000001109
"2026-01","LONDON","Y56","NHS NORTH WEST LONDON INTEGRATED CARE BOARD","QRV","NHS NORTH WEST LONDON ICB - W2U3Z","W2U3Z","MAPESBURY MEDICAL GROUP","E84012","THE WINDMILL MED.PRACTICE","65 SHOOT-UP-HILL","","LONDON","NW2 3PS","0403040X0","Mirtazapine","0403040X0AAAJAJ","Mirtazapine 30mg orodispersible tablets","04: Central Nervous System","7.",4,"28.","28.","1.52","1.66499","N",42274611000001100
"2026-01","SOUTH WEST","Y58","NHS DEVON INTEGRATED CARE BOARD","QJK","NHS DEVON ICB - 15N","15N00","BUDLEIGH SALTERTON MEDICAL PRACTICE","L83011","BUDLEIGH HEALTH CENTRE","1 THE LAWN","BUDLEIGH SALTERTON","DEVON","EX9 6LS","0501030L0","Lymecycline","0501030L0AAABAB","Lymecycline 408mg capsules","05: Infections","56.",1,"56.","28.","9.12","8.67782","N",21219611000001105
"2026-01","SOUTH WEST","Y58","NHS DEVON INTEGRATED CARE BOARD","QJK","NHS DEVON ICB - 15N","15N00","BUDLEIGH SALTERTON MEDICAL PRACTICE","L83011","BUDLEIGH HEALTH CENTRE","1 THE LAWN","BUDLEIGH SALTERTON","DEVON","EX9 6LS","0501030L0","Lymecycline","0501030L0AAABAB","Lymecycline 408mg capsules","05: Infections","28.",1,"28.","14.","4.56","4.34511","N",21219611000001105
"2026-01","SOUTH WEST","Y58","NHS DEVON INTEGRATED CARE BOARD","QJK","NHS DEVON ICB - 15N","15N00","BUDLEIGH SALTERTON MEDICAL PRACTICE","L83011","BUDLEIGH HEALTH CENTRE","1 THE LAWN","BUDLEIGH SALTERTON","DEVON","EX9 6LS","0501030L0","Lymecycline","0501030L0AAABAB","Lymecycline 408mg capsules","05: Infections","56.",2,"112.","56.","13.8","13.8248","N",41951411000001102
"2026-01","SOUTH WEST","Y58","NHS DEVON INTEGRATED CARE BOARD","QJK","NHS DEVON ICB - 15N","15N00","BUDLEIGH SALTERTON MEDICAL PRACTICE","L83011","BUDLEIGH HEALTH CENTRE","1 THE LAWN","BUDLEIGH SALTERTON","DEVON","EX9 6LS","0501030T0","Oxytetracycline","0501030T0AAAJAJ","Oxytetracycline 250mg tablets","05: Infections","84.",1,"84.","21.","84.57","84.5824","N",41953611000001100
"2026-01","SOUTH WEST","Y58","NHS DEVON INTEGRATED CARE BOARD","QJK","NHS DEVON ICB - 15N","15N00","BUDLEIGH SALTERTON MEDICAL PRACTICE","L83011","BUDLEIGH HEALTH CENTRE","1 THE LAWN","BUDLEIGH SALTERTON","DEVON","EX9 6LS","0501030T0","Oxytetracycline","0501030T0AAAJAJ","Oxytetracycline 250mg tablets","05: Infections","112.",1,"112.","28.","112.76","112.7724","N",41953611000001100
"2026-01","SOUTH WEST","Y58","NHS DEVON INTEGRATED CARE BOARD","QJK","NHS DEVON ICB - 15N","15N00","BUDLEIGH SALTERTON MEDICAL PRACTICE","L83011","BUDLEIGH HEALTH CENTRE","1 THE LAWN","BUDLEIGH SALTERTON","DEVON","EX9 6LS","0501110C0","Metronidazole","0501110C0AAAJAJ","Metronidazole 400mg tablets","05: Infections","21.",4,"84.","0.","4.44","3.59981","N",41952111000001102
"2026-01","SOUTH WEST","Y58","NHS DEVON INTEGRATED CARE BOARD","QJK","NHS DEVON ICB - 15N","15N00","BUDLEIGH SALTERTON MEDICAL PRACTICE","L83011","BUDLEIGH HEALTH CENTRE","1 THE LAWN","BUDLEIGH SALTERTON","DEVON","EX9 6LS","0501110C0","Metronidazole","0501110C0AAAJAJ","Metronidazole 400mg tablets","05: Infections","5.",1,"5.","0.","0.26","0.32029","N",41952111000001102
"2026-01","SOUTH WEST","Y58","NHS DEVON INTEGRATED CARE BOARD","QJK","NHS DEVON ICB - 15N","15N00","BUDLEIGH SALTERTON MEDICAL PRACTICE","L83011","BUDLEIGH HEALTH CENTRE","1 THE LAWN","BUDLEIGH SALTERTON","DEVON","EX9 6LS","0501110C0","Metronidazole","0501110C0AAAJAJ","Metronidazole 400mg tablets","05: Infections","15.",1,"15.","0.","0.79","0.74408","N",41952111000001102
"2026-01","SOUTH WEST","Y58","NHS DEVON INTEGRATED CARE BOARD","QJK","NHS DEVON ICB - 15N","15N00","BUDLEIGH SALTERTON MEDICAL PRACTICE","L83011","BUDLEIGH HEALTH CENTRE","1 THE LAWN","BUDLEIGH SALTERTON","DEVON","EX9 6LS","0501130H0","Methenamine hippurate","0501130H0AAAAAA","Methenamine hippurate 1g tablets","05: Infections","14.",8,"112.","0.","36.56","37.4592","N",41951711000001108
"2026-01","SOUTH WEST","Y58","NHS DEVON INTEGRATED CARE BOARD","QJK","NHS DEVON ICB - 15N","15N00","BUDLEIGH SALTERTON MEDICAL PRACTICE","L83011","BUDLEIGH HEALTH CENTRE","1 THE LAWN","BUDLEIGH SALTERTON","DEVON","EX9 6LS","0501130H0","Methenamine hippurate","0501130H0AAAAAA","Methenamine hippurate 1g tablets","05: Infections","60.",25,"1500.","0.","489.25","489.56","N",41951711000001108
"2026-01","SOUTH WEST","Y58","NHS DEVON INTEGRATED CARE BOARD","QJK","NHS DEVON ICB - 15N","15N00","BUDLEIGH SALTERTON MEDICAL PRACTICE","L83011","BUDLEIGH HEALTH CENTRE","1 THE LAWN","BUDLEIGH SALTERTON","DEVON","EX9 6LS","0501130H0","Methenamine hippurate","0501130H0AAAAAA","Methenamine hippurate 1g tablets","05: Infections","56.",2,"112.","0.","36.54","36.7648","N",41951711000001108
"2026-01","SOUTH WEST","Y58","NHS DEVON INTEGRATED CARE BOARD","QJK","NHS DEVON ICB - 15N","15N00","BUDLEIGH SALTERTON MEDICAL PRACTICE","L83011","BUDLEIGH HEALTH CENTRE","1 THE LAWN","BUDLEIGH SALTERTON","DEVON","EX9 6LS","0501130R0","Nitrofurantoin","0501130R0AAAGAG","Nitrofurantoin 100mg modified-release capsules","05: Infections","6.",37,"222.","111.","150.59","147.24276","N",39108511000001108
"2026-01","SOUTH WEST","Y58","NHS DEVON INTEGRATED CARE BOARD","QJK","NHS DEVON ICB - 15N","15N00","BUDLEIGH SALTERTON MEDICAL PRACTICE","L83011","BUDLEIGH HEALTH CENTRE","1 THE LAWN","BUDLEIGH SALTERTON","DEVON","EX9 6LS","0501130R0","Nitrofurantoin","0501130R0AAAGAG","Nitrofurantoin 100mg modified-release capsules","05: Infections","14.",30,"420.","210.","285.","271.16639","N",39108511000001108
"2026-01","SOUTH WEST","Y58","NHS DEVON INTEGRATED CARE BOARD","QJK","NHS DEVON ICB - 15N","15N00","BUDLEIGH SALTERTON MEDICAL PRACTICE","L83011","BUDLEIGH HEALTH CENTRE","1 THE LAWN","BUDLEIGH SALTERTON","DEVON","EX9 6LS","0501130R0","Nitrofurantoin","0501130R0AAAGAG","Nitrofurantoin 100mg modified-release capsules","05: Infections","8.",2,"16.","8.","10.86","10.54349","N",39108511000001108
"2026-01","SOUTH WEST","Y58","NHS DEVON INTEGRATED CARE BOARD","QJK","NHS DEVON ICB - 15N","15N00","BUDLEIGH SALTERTON MEDICAL PRACTICE","L83011","BUDLEIGH HEALTH CENTRE","1 THE LAWN","BUDLEIGH SALTERTON","DEVON","EX9 6LS","0502030B0","Nystatin","0502030B0AAABAB","Nystatin 100,000units/ml oral suspension","05: Infections","30.",12,"360.","90.","105.","99.91516","N",41792811000001106
"2026-01","SOUTH WEST","Y58","NHS DEVON INTEGRATED CARE BOARD","QJK","NHS DEVON ICB - 15N","15N00","BUDLEIGH SALTERTON MEDICAL PRACTICE","L83011","BUDLEIGH HEALTH CENTRE","1 THE LAWN","BUDLEIGH SALTERTON","DEVON","EX9 6LS","0503040B0","Oseltamivir phosphate","0503040B0AAAAAA","Oseltamivir 75mg capsules","05: Infections","10.",16,"160.","80.","246.56","234.4688","N",41793011000001109
"2026-01","SOUTH WEST","Y58","NHS DEVON INTEGRATED CARE BOARD","QJK","NHS DEVON ICB - 15N","15N00","BUDLEIGH SALTERTON MEDICAL PRACTICE","L83011","BUDLEIGH HEALTH CENTRE","1 THE LAWN","BUDLEIGH SALTERTON","DEVON","EX9 6LS","0503040B0","Oseltamivir phosphate","0503040B0AAACAC","Oseltamivir 30mg capsules","05: Infections","10.",9,"90.","18.","69.39","66.04291","N",13113211000001104
